Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10,66.0999984741211,67.94000244140625,66.0,67.41000366210938,65.21144104003906,2711100
2020-08-11,69.58999633789062,71.87999725341797,69.37000274658203,69.62999725341797,67.3590316772461,3146100
2020-08-12,71.0,71.9000015258789,67.0199966430664,68.1500015258789,65.92730712890625,2595300
2020-08-13,67.23999786376953,68.58000183105469,66.80000305175781,67.63999938964844,65.43392944335938,2965300
2020-08-14,67.18000030517578,69.95999908447266,66.36000061035156,69.47000122070312,67.20425415039062,2956900
2020-08-17,69.27999877929688,69.44000244140625,66.7699966430664,66.79000091552734,64.61165618896484,2911100
2020-08-18,67.13999938964844,67.13999938964844,65.31999969482422,65.47000122070312,63.3347053527832,2732200
2020-08-19,65.58999633789062,66.87000274658203,65.05999755859375,65.69999694824219,63.55720138549805,2495800
2020-08-20,64.52999877929688,64.81999969482422,63.810001373291016,64.2699966430664,62.17384338378906,2544400
2020-08-21,64.29000091552734,64.80999755859375,63.38999938964844,63.79999923706055,61.719173431396484,1609700
2020-08-24,64.19000244140625,67.44000244140625,63.93000030517578,67.36000061035156,65.16307830810547,2615200
2020-08-25,68.3499984741211,69.05999755859375,66.37000274658203,66.91000366210938,64.72774505615234,1966200
2020-08-26,66.91000366210938,67.12000274658203,65.73999786376953,66.27999877929688,64.1182861328125,1792000
2020-08-27,66.19000244140625,69.94999694824219,66.13999938964844,69.61000061035156,67.33968353271484,3898000
2020-08-28,70.05000305175781,71.20999908447266,69.5199966430664,71.12999725341797,68.81011199951172,3582600
2020-08-31,70.9800033569336,71.12999725341797,68.94999694824219,69.02999877929688,66.77860260009766,3043800
2020-09-01,67.91999816894531,69.44999694824219,67.5,68.58000183105469,66.34327697753906,1523700
2020-09-02,68.4000015258789,69.75,68.16000366210938,69.37000274658203,67.10750579833984,1470200
2020-09-03,70.0,71.87999725341797,69.05000305175781,69.91999816894531,67.63956451416016,2313700
2020-09-04,72.3499984741211,74.4800033569336,71.44000244140625,73.98999786376953,71.57682800292969,5011600
2020-09-08,72.36000061035156,72.52999877929688,70.30999755859375,70.36000061035156,68.0652084350586,3374000
2020-09-09,71.30000305175781,71.30000305175781,69.79000091552734,70.56999969482422,68.26837158203125,2574700
2020-09-10,71.19999694824219,72.55000305175781,69.29000091552734,69.41999816894531,67.15587615966797,2626500
2020-09-11,69.51000213623047,71.25,68.97000122070312,71.05000305175781,68.73271942138672,2212700
2020-09-14,71.87999725341797,75.08000183105469,71.72000122070312,74.63999938964844,72.20564270019531,3557400
2020-09-15,74.43000030517578,74.73999786376953,72.68000030517578,73.30000305175781,70.90933990478516,2671900
2020-09-16,73.44999694824219,76.86000061035156,72.20999908447266,76.16999816894531,73.68572235107422,3693600
2020-09-17,74.76000213623047,77.5,74.37999725341797,75.9800033569336,73.5019302368164,3189800
2020-09-18,75.76000213623047,76.83999633789062,75.01000213623047,75.79000091552734,73.31812286376953,3047900
2020-09-21,72.87000274658203,73.45999908447266,70.83999633789062,71.6500015258789,69.31314086914062,3954400
2020-09-22,71.29000091552734,72.26000213623047,68.55000305175781,69.95999908447266,67.67826843261719,3187700
2020-09-23,70.25,71.29000091552734,68.0,68.12999725341797,65.90794372558594,4409000
2020-09-24,68.13999938964844,69.37000274658203,66.45999908447266,68.0999984741211,65.87892150878906,3324200
2020-09-25,67.22000122070312,69.83000183105469,67.08000183105469,69.36000061035156,67.09784698486328,1991300
2020-09-28,71.1500015258789,72.37999725341797,69.97000122070312,71.33000183105469,69.00359344482422,1714300
2020-09-29,71.19000244140625,71.63999938964844,69.75,70.44999694824219,68.15229034423828,2150600
2020-09-30,70.98999786376953,73.54000091552734,70.7300033569336,71.86000061035156,69.51629638671875,2757600
2020-10-01,72.9800033569336,75.30999755859375,71.30999755859375,72.93000030517578,70.55139923095703,2798000
2020-10-02,71.52999877929688,75.68000030517578,71.02999877929688,74.94000244140625,72.49584197998047,2693600
2020-10-05,76.26000213623047,78.20999908447266,75.69000244140625,78.04000091552734,75.49474334716797,3036800
2020-10-06,79.0,79.9800033569336,75.2300033569336,75.62999725341797,73.16334533691406,2874200
2020-10-07,76.87000274658203,78.79000091552734,76.87000274658203,78.23999786376953,75.6882095336914,2747800
2020-10-08,78.58999633789062,80.38999938964844,77.55999755859375,80.27999877929688,77.66167449951172,2039400
2020-10-09,81.25,81.66999816894531,79.20999908447266,79.87999725341797,77.27471923828125,1733500
2020-10-12,79.80999755859375,81.06999969482422,79.30999755859375,80.41000366210938,77.78744506835938,2056100
2020-10-13,79.37999725341797,80.66999816894531,78.87000274658203,79.54000091552734,76.94581604003906,1978100
2020-10-14,79.69000244140625,80.22000122070312,78.55999755859375,78.66000366210938,76.09452819824219,1589800
2020-10-15,77.58000183105469,78.69999694824219,76.83000183105469,78.55000305175781,75.98811340332031,2878800
2020-10-16,79.16000366210938,79.87999725341797,78.51000213623047,79.22000122070312,76.6362533569336,3590300
2020-10-19,79.7699966430664,79.88999938964844,77.08999633789062,77.12000274658203,74.60474395751953,2048500
2020-10-20,77.9000015258789,79.08999633789062,77.1500015258789,77.2699966430664,74.74983978271484,2515700
2020-10-21,76.91000366210938,77.19999694824219,73.66999816894531,73.72000122070312,71.31562805175781,5700800
2020-10-22,74.70999908447266,77.47000122070312,74.56999969482422,76.75,74.2468032836914,10451100
2020-10-23,80.4800033569336,81.0,76.81999969482422,77.98999786376953,75.44637298583984,7614000
2020-10-26,76.62999725341797,76.7699966430664,74.19000244140625,74.94999694824219,72.50552368164062,5111900
2020-10-27,74.7699966430664,74.98999786376953,73.69000244140625,74.05999755859375,71.6445541381836,3023900
2020-10-28,71.79000091552734,73.5999984741211,71.5199966430664,72.06999969482422,69.71944427490234,3697000
2020-10-29,71.4800033569336,73.62000274658203,70.77999877929688,73.12000274658203,70.7352066040039,2551900
2020-10-30,72.63999938964844,73.19999694824219,71.2699966430664,73.08000183105469,70.69650268554688,2102000
2020-11-02,74.6500015258789,76.22000122070312,74.01000213623047,75.68000030517578,73.21170806884766,2602300
2020-11-03,77.27999877929688,78.83000183105469,76.83000183105469,77.56999969482422,75.0400619506836,2655800
2020-11-04,75.98999786376953,77.79000091552734,73.05000305175781,75.55000305175781,73.08594512939453,3189300
2020-11-05,76.44999694824219,79.20999908447266,76.19999694824219,78.69999694824219,76.13321685791016,2293900
2020-11-06,79.06999969482422,79.79000091552734,77.11000061035156,77.7699966430664,75.32925415039062,2559600
2020-11-09,84.77999877929688,90.30000305175781,84.77999877929688,86.94999694824219,84.22114562988281,5669200
2020-11-10,87.26000213623047,88.61000061035156,85.7699966430664,86.68000030517578,83.95963287353516,2639100
2020-11-11,87.08999633789062,87.45999908447266,83.72000122070312,84.66999816894531,82.01271057128906,2709200
2020-11-12,83.2699966430664,84.58000183105469,82.52999877929688,83.58000183105469,80.95691680908203,2128800
2020-11-13,84.37999725341797,87.2699966430664,84.37999725341797,86.69999694824219,83.97900390625,2280100
2020-11-16,89.98999786376953,90.61000061035156,87.62000274658203,88.61000061035156,85.82905578613281,2065200
2020-11-17,87.0999984741211,88.61000061035156,85.48999786376953,87.76000213623047,85.00575256347656,1829300
2020-11-18,88.2300033569336,89.38999938964844,85.54000091552734,85.61000061035156,82.9232177734375,2680900
2020-11-19,84.73999786376953,85.37999725341797,83.66999816894531,84.98999786376953,82.32266998291016,4613400
2020-11-20,84.43000030517578,85.06999969482422,83.02999877929688,83.58000183105469,80.95691680908203,3454300
2020-11-23,85.16000366210938,87.76000213623047,84.68000030517578,87.27999877929688,84.54080963134766,2224800
2020-11-24,89.54000091552734,92.08000183105469,88.76000213623047,91.36000061035156,88.49275207519531,3236500
2020-11-25,90.02999877929688,90.25,87.66000366210938,89.9000015258789,87.07857513427734,3295400
2020-11-27,89.18000030517578,89.58000183105469,87.58000183105469,87.76000213623047,85.00575256347656,2139500
2020-11-30,89.66000366210938,89.94999694824219,85.16000366210938,85.63999938964844,82.9522705078125,4422500
2020-12-01,88.0,90.87000274658203,87.81999969482422,89.69999694824219,86.88484954833984,2753100
2020-12-02,88.4000015258789,91.91999816894531,88.22000122070312,91.38999938964844,88.52181243896484,2853000
2020-12-03,91.30000305175781,92.27999877929688,90.4800033569336,91.27999877929688,88.4152603149414,2123400
2020-12-04,92.02999877929688,93.1500015258789,90.87000274658203,92.23999786376953,89.34513092041016,2187800
2020-12-07,93.0,93.19999694824219,91.01000213623047,92.97000122070312,90.05221557617188,2758700
2020-12-08,91.4000015258789,93.22000122070312,91.36000061035156,92.63999938964844,89.73257446289062,2889300
2020-12-09,92.93000030517578,95.36000061035156,92.76000213623047,94.91999816894531,91.94102478027344,4599900
2020-12-10,93.33000183105469,95.29000091552734,92.0999984741211,94.66999816894531,91.6988754272461,2940000
2020-12-11,92.87000274658203,93.33999633789062,91.06999969482422,92.16999816894531,89.27734375,3042000
2020-12-14,93.45999908447266,93.94999694824219,90.26000213623047,90.41999816894531,87.58224487304688,3837800
2020-12-15,91.66000366210938,92.69000244140625,89.72000122070312,92.68000030517578,89.77132415771484,2249500
2020-12-16,93.20999908447266,94.02999877929688,91.72000122070312,93.58999633789062,90.65275573730469,2234000
2020-12-17,93.87000274658203,94.31999969482422,93.05000305175781,94.08000183105469,91.12739562988281,1822500
2020-12-18,93.95999908447266,93.95999908447266,91.05000305175781,91.56999969482422,88.69615936279297,4342600
2020-12-21,93.5999984741211,96.62000274658203,92.20999908447266,95.29000091552734,92.2994155883789,4811500
2020-12-22,95.44000244140625,96.13999938964844,94.97000122070312,94.98999786376953,92.00881958007812,2970400
2020-12-23,95.9800033569336,97.83000183105469,95.75,96.81999969482422,93.78138732910156,1769400
2020-12-24,96.98999786376953,97.41999816894531,95.79000091552734,97.30000305175781,94.246337890625,960200
2020-12-28,97.81999969482422,99.12000274658203,97.44000244140625,97.55000305175781,94.48847961425781,2138400
2020-12-29,97.55999755859375,97.7699966430664,95.47000122070312,96.18000030517578,93.16148376464844,1902700
2020-12-30,96.5,97.9800033569336,95.97000122070312,97.87999725341797,94.8081283569336,1405200
2020-12-31,98.0,99.16000366210938,97.05999755859375,98.8499984741211,95.74768829345703,1290800
2021-01-04,99.7300033569336,99.98999786376953,96.9800033569336,97.83999633789062,94.7693862915039,3429700
2021-01-05,97.79000091552734,100.58000183105469,97.79000091552734,100.13999938964844,96.9971923828125,2171500
2021-01-06,103.0,107.6500015258789,102.55999755859375,107.37999725341797,104.00997924804688,4394000
2021-01-07,108.6500015258789,111.54000091552734,108.0,110.7300033569336,107.25485229492188,4795700
2021-01-08,111.0,111.77999877929688,108.63999938964844,110.55999755859375,107.09017944335938,3001100
2021-01-11,108.2300033569336,109.94999694824219,107.0,109.30999755859375,105.87939453125,3312900
2021-01-12,110.26000213623047,111.69999694824219,108.7300033569336,110.76000213623047,107.28390502929688,3119900
2021-01-13,110.55000305175781,113.13999938964844,110.55000305175781,112.08000183105469,108.5624771118164,3015900
2021-01-14,113.02999877929688,115.4800033569336,112.2699966430664,114.4000015258789,110.8096694946289,2841600
2021-01-15,112.2300033569336,113.69000244140625,111.25,112.52999877929688,108.99835205078125,3396100
2021-01-19,114.25,114.83000183105469,112.55999755859375,112.86000061035156,109.3179931640625,3399600
2021-01-20,113.06999969482422,114.18000030517578,111.0199966430664,111.37999725341797,107.88444519042969,3931300
2021-01-21,110.36000061035156,110.98999786376953,106.8499984741211,108.54000091552734,105.1335678100586,6253800
2021-01-22,107.11000061035156,107.41000366210938,103.83000183105469,105.33999633789062,102.03401184082031,5438600
2021-01-25,104.0,104.44000244140625,100.68000030517578,102.52999877929688,99.31218719482422,3733200
2021-01-26,102.98999786376953,103.0,99.81999969482422,99.93000030517578,96.79379272460938,4237600
2021-01-27,103.19000244140625,108.22000122070312,100.87999725341797,102.69000244140625,99.46717071533203,7617300
2021-01-28,104.5,108.41000366210938,103.04000091552734,106.83999633789062,103.48690795898438,4667500
