Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10,58.2599983215332,60.529998779296875,58.209999084472656,60.099998474121094,57.28036880493164,4006000
2020-08-11,58.599998474121094,62.52000045776367,58.2599983215332,60.84000015258789,57.985652923583984,7641300
2020-08-12,61.099998474121094,61.380001068115234,59.470001220703125,59.70000076293945,56.89913558959961,3189700
2020-08-13,59.099998474121094,60.11000061035156,58.439998626708984,58.599998474121094,55.850746154785156,2320200
2020-08-14,58.439998626708984,60.0,57.849998474121094,59.540000915527344,56.74664306640625,3852700
2020-08-17,59.84000015258789,60.119998931884766,59.08000183105469,59.70000076293945,56.89913558959961,2656900
2020-08-18,59.83000183105469,60.599998474121094,59.06999969482422,59.59000015258789,56.79429244995117,2866400
2020-08-19,59.2599983215332,59.369998931884766,57.880001068115234,58.08000183105469,55.35514450073242,2321700
2020-08-20,57.599998474121094,58.380001068115234,56.959999084472656,57.93000030517578,55.21217727661133,2167800
2020-08-21,57.939998626708984,57.959999084472656,57.209999084472656,57.459999084472656,54.764225006103516,2599400
2020-08-24,57.95000076293945,59.529998779296875,57.20000076293945,59.5099983215332,56.718048095703125,2734500
2020-08-25,59.7599983215332,59.790000915527344,57.279998779296875,58.20000076293945,55.469505310058594,4052200
2020-08-26,57.5,58.209999084472656,56.220001220703125,57.5,54.80235290527344,4352200
2020-08-27,57.84000015258789,60.91999816894531,57.79999923706055,60.029998779296875,57.213653564453125,3195700
2020-08-28,60.25,62.0,60.060001373291016,61.88999938964844,58.98638916015625,2564100
2020-08-31,61.52000045776367,62.0,60.11000061035156,60.13999938964844,57.3184928894043,2428300
2020-09-01,59.560001373291016,60.38999938964844,58.91999816894531,60.099998474121094,57.28036880493164,2488800
2020-09-02,60.33000183105469,61.119998931884766,59.619998931884766,60.84000015258789,57.985652923583984,2049900
2020-09-03,61.18000030517578,62.16999816894531,59.91999816894531,60.369998931884766,57.53770446777344,2646700
2020-09-04,60.97999954223633,61.689998626708984,59.540000915527344,60.13999938964844,57.3184928894043,2228800
2020-09-08,59.5099983215332,60.58000183105469,59.2400016784668,59.47999954223633,56.689456939697266,2549500
2020-09-09,60.0,61.939998626708984,59.02000045776367,61.41999816894531,58.53843688964844,4225300
2020-09-10,61.869998931884766,63.11000061035156,61.38999938964844,61.779998779296875,58.88154983520508,3657800
2020-09-11,61.900001525878906,62.619998931884766,61.77000045776367,62.29999923706055,59.37715530395508,2861300
2020-09-14,62.75,64.87000274658203,62.439998626708984,64.56999969482422,61.5406608581543,2167400
2020-09-15,64.69000244140625,65.6500015258789,64.2300033569336,65.4000015258789,62.33171463012695,3150700
2020-09-16,65.61000061035156,68.86000061035156,65.44999694824219,68.25,65.04800415039062,5170500
2020-09-17,67.51000213623047,69.08999633789062,67.36000061035156,68.4000015258789,65.19097137451172,4434500
2020-09-18,68.56999969482422,69.5199966430664,67.41000366210938,67.62999725341797,64.45709228515625,4585800
2020-09-21,65.05000305175781,66.0999984741211,63.40999984741211,64.05000305175781,61.0450553894043,4036700
2020-09-22,64.33000183105469,64.81999969482422,63.2599983215332,64.0199966430664,61.01646041870117,2854600
2020-09-23,64.12000274658203,64.98999786376953,60.2599983215332,60.52000045776367,57.680667877197266,3427300
2020-09-24,60.34000015258789,62.349998474121094,58.939998626708984,61.560001373291016,58.671878814697266,2954200
